,date,time,eps,Lz,L,W,tLow,c,E,dim,lyap,std,g,reals,runtime
6,2022-03-16,17:12:01.776184,1.0,100000.0,17.0,10.0,0.3,0.271,2.0,3.0,0.22080332784628318,0.003033410960508924,0.0022312218284374777,3.0,4989.008414745331
7,2022-03-16,17:15:15.551491,1.0,100000.0,18.0,10.0,0.3,0.271,2.0,3.0,0.21012963011819233,0.003068396265108075,0.0021049721843232473,3.0,11391.704430818558
8,2022-03-16,17:18:18.238659,1.0,100000.0,16.0,10.0,0.3,0.284,2.0,3.0,0.2185153830903529,0.002979395534459803,0.00374192121844012,3.0,1941.4411041736603
9,2022-03-16,17:50:27.379598,1.0,100000.0,16.0,10.0,0.3,0.291,2.0,3.0,0.2056910804476246,0.0038182397560032303,0.005644861601674764,3.0,1923.7093393802643
10,2022-03-16,18:22:24.558294,1.0,100000.0,16.0,10.0,0.3,0.291,2.0,3.0,0.20436327079122257,0.003812614574103573,0.005872960969363864,3.0,1917.1766517162323
11,2022-03-16,18:33:53.370583,1.0,100000.0,17.0,10.0,0.3,0.271,2.0,3.0,0.22533552255445308,0.004066505916071274,0.0019185479558293686,3.0,4911.5908806324005
12,2022-03-16,18:48:10.083155,1.0,100000.0,19.0,10.0,0.3,0.271,2.0,3.0,0.20759812640677625,0.0031607620796252497,0.0015248102545387511,3.0,16966.208039045334
13,2022-03-16,18:54:10.033358,1.0,100000.0,16.0,10.0,0.3,0.291,2.0,3.0,0.20318908203600414,0.00644167149327261,0.00610037009966512,3.0,1905.472472667694
14,2022-03-16,19:26:14.391245,1.0,100000.0,16.0,10.0,0.3,0.296,2.0,3.0,0.19839225985795658,0.0028412277957639235,0.0071231973683785746,3.0,1920.012717962265
15,2022-03-16,19:59:01.730796,1.0,100000.0,16.0,10.0,0.3,0.296,2.0,3.0,0.19812842384819518,0.0027142589295024626,0.007174541854807771,3.0,1967.337619304657
16,2022-03-16,20:02:28.800038,1.0,100000.0,17.0,10.0,0.3,0.284,2.0,3.0,0.2020353374441078,0.00420951475225575,0.004229036169883333,3.0,5310.907414197922
17,2022-03-16,20:15:06.336690,1.0,100000.0,18.0,10.0,0.3,0.271,2.0,3.0,0.21520382246112194,0.0029317992985535314,0.0017638079338296747,3.0,10790.78318810463
18,2022-03-16,20:30:49.480556,1.0,100000.0,16.0,10.0,0.3,0.296,2.0,3.0,0.20031343790326778,0.006550355789599746,0.006700691648183446,3.0,1907.7477643489838
19,2022-03-16,20:47:55.203692,1.0,100000.0,17.0,10.0,0.3,0.284,2.0,3.0,0.205215565214405,0.004844104821970816,0.003805781168312154,3.0,2726.401570081711
20,2022-03-16,21:03:16.905739,1.0,100000.0,16.0,10.0,0.3,0.298,2.0,3.0,0.19699799186017208,0.006110289767421734,0.007456277476898342,3.0,1941.895314693451
21,2022-03-16,21:17:26.036520,1.0,100000.0,19.0,10.0,0.3,0.271,2.0,3.0,0.2027334222305131,0.0027968741404306953,0.001830505033435969,3.0,8955.951086759567
22,2022-03-16,21:20:41.243450,1.0,100000.0,18.0,10.0,0.3,0.271,2.0,3.0,0.2140216625712037,0.0039898748439571585,0.0018319125399783394,3.0,3934.901303768158
23,2022-03-16,21:25:02.860981,1.0,100000.0,17.0,10.0,0.3,0.284,2.0,3.0,0.20201304927427524,0.005039733417635208,0.004227155240762918,3.0,2227.6522159576416
24,2022-03-16,21:33:43.937394,1.0,100000.0,16.0,10.0,0.3,0.298,2.0,3.0,0.19542217431011613,0.0026095472850732964,0.00783629929719217,3.0,1827.02973818779
25,2022-03-16,22:03:54.170015,1.0,100000.0,16.0,10.0,0.3,0.298,2.0,3.0,0.19335419078298577,0.003535406907636744,0.008343814733005774,3.0,1810.2306032180786
26,2022-03-16,22:07:01.517675,1.0,100000.0,18.0,10.0,0.3,0.284,2.0,3.0,0.1929548806108185,0.0032449594525224192,0.0039054710636161486,3.0,2775.033812046051
27,2022-03-16,22:18:57.517066,1.0,100000.0,19.0,10.0,0.3,0.271,2.0,3.0,0.20960640856387358,0.0034398355409349254,0.0014187637949040555,3.0,3691.478334903717
28,2022-03-16,22:33:55.738179,1.0,100000.0,16.0,10.0,0.3,0.301,2.0,3.0,0.1899020140918848,0.005676001095697641,0.009326509673199089,3.0,1796.9892024993896
29,2022-03-16,22:37:03.742490,1.0,100000.0,17.0,10.0,0.3,0.291,2.0,3.0,0.19420913920373034,0.0031283831445728413,0.005513833234325345,3.0,4312.262700796127
30,2022-03-16,22:53:04.864021,1.0,100000.0,18.0,10.0,0.3,0.284,2.0,3.0,0.1912575466667559,0.0038370624930940773,0.004149747979439308,3.0,2763.3442153930664
31,2022-03-16,23:02:53.557322,1.0,100000.0,16.0,10.0,0.3,0.301,2.0,3.0,0.18932105464314242,0.003878468292900691,0.009487388706772975,3.0,1737.8172342777252
32,2022-03-16,23:19:03.076772,1.0,100000.0,17.0,10.0,0.3,0.291,2.0,3.0,0.19482484651549994,0.0032603639804759748,0.005402123900207449,3.0,2519.328866958618
33,2022-03-16,23:24:47.942886,1.0,100000.0,19.0,10.0,0.3,0.284,2.0,3.0,0.18194366712995533,0.0037812292062032547,0.004039310775774476,3.0,3945.770920276642
34,2022-03-16,23:31:20.748405,1.0,100000.0,16.0,10.0,0.3,0.301,2.0,3.0,0.1914936306110511,0.004036810064935077,0.008877587362797708,3.0,1707.1888399124146
35,2022-03-16,23:58:41.860387,1.0,100000.0,18.0,10.0,0.3,0.284,2.0,3.0,0.1926895027714568,0.0032813575669739217,0.003948262571501014,3.0,3936.99377989769
36,2022-03-17,00:03:59.425329,1.0,100000.0,16.0,10.0,0.3,0.304,2.0,3.0,0.18757291950812985,0.0035182782313860615,0.010041473692166585,3.0,1954.3386697769165
37,2022-03-17,00:04:30.420716,1.0,100000.0,17.0,10.0,0.3,0.291,2.0,3.0,0.19264195673438794,0.003208546146061103,0.005807354859376991,3.0,2727.3396878242493
38,2022-03-17,00:34:49.063146,1.0,100000.0,16.0,10.0,0.3,0.304,2.0,3.0,0.19119492236991625,0.006604317894006226,0.008961504839681257,3.0,1849.6357691287994
39,2022-03-17,01:05:33.227334,1.0,100000.0,16.0,10.0,0.3,0.304,2.0,3.0,0.18947122145266168,0.005768845585718647,0.009476793991745381,3.0,1844.1621041297913
40,2022-03-17,01:25:30.932352,1.0,100000.0,17.0,10.0,0.3,0.296,2.0,3.0,0.18587400476109278,0.003736325112386318,0.007319672843310897,3.0,4855.607768058777
41,2022-03-17,01:37:46.727318,1.0,100000.0,16.0,10.0,0.3,0.306,2.0,3.0,0.18528107218756726,0.003270242099732807,0.010812874510313892,3.0,1929.1534910202026
42,2022-03-17,01:39:43.260381,1.0,100000.0,19.0,10.0,0.3,0.284,2.0,3.0,0.18272030562997857,0.005699728588829853,0.003916475898592316,3.0,8095.31544303894
43,2022-03-17,02:07:10.993011,1.0,100000.0,17.0,10.0,0.3,0.296,2.0,3.0,0.18729726365576324,0.002852274591193052,0.0069677479830776295,3.0,2500.055282831192
44,2022-03-17,02:09:33.093615,1.0,100000.0,16.0,10.0,0.3,0.306,2.0,3.0,0.18764204662017134,0.003603971088773403,0.01002920078588884,3.0,1906.3643443584442
45,2022-03-17,02:41:19.265030,1.0,100000.0,16.0,10.0,0.3,0.306,2.0,3.0,0.18721381899711673,0.0036193521627801836,0.010190111820614002,3.0,1906.1694626808167
46,2022-03-17,02:48:01.458437,1.0,100000.0,17.0,10.0,0.3,0.296,2.0,3.0,0.18683752880566634,0.002672238536816655,0.00708151716764272,3.0,2450.460980653763
47,2022-03-17,03:08:26.904159,1.0,100000.0,18.0,10.0,0.3,0.291,2.0,3.0,0.1856108796042835,0.0032281949861744305,0.005101883380076658,3.0,11380.766953706741
48,2022-03-17,03:20:00.625120,1.0,100000.0,19.0,10.0,0.3,0.284,2.0,3.0,0.1848610450104866,0.003744526767707944,0.0036136851499063588,3.0,6017.3623723983765
49,2022-03-17,03:20:32.341889,1.0,100000.0,16.0,10.0,0.3,0.311,2.0,3.0,0.17962952010968047,0.0035363227340360335,0.01296650614978554,3.0,2348.5475211143494
50,2022-03-17,03:49:47.513425,1.0,100000.0,16.0,10.0,0.3,0.311,2.0,3.0,0.1775081032740441,0.005054628407223327,0.013852887062766696,3.0,1755.169554233551
51,2022-03-17,04:03:23.802872,1.0,100000.0,17.0,10.0,0.3,0.298,2.0,3.0,0.1887613690452229,0.0051238005213860216,0.006662576603160802,3.0,4517.623479127884
52,2022-03-17,04:18:31.565497,1.0,100000.0,16.0,10.0,0.3,0.311,2.0,3.0,0.17441868917171097,0.004245824732854182,0.015245339699281098,3.0,1724.049932718277
53,2022-03-17,04:32:13.038463,1.0,100000.0,18.0,10.0,0.3,0.291,2.0,3.0,0.17897518333975723,0.003931758791205742,0.006457486155432044,3.0,5026.128705739975
54,2022-03-17,04:51:53.602166,1.0,100000.0,16.0,10.0,0.3,0.318,2.0,3.0,0.16716512798544494,0.004912796109940396,0.01923040089778538,3.0,1997.7747297286987
55,2022-03-17,04:54:47.074767,1.0,100000.0,17.0,10.0,0.3,0.298,2.0,3.0,0.1870882306445529,0.004573810255969546,0.007030814964370167,3.0,3083.269553899765
56,2022-03-17,05:43:31.758383,1.0,100000.0,17.0,10.0,0.3,0.298,2.0,3.0,0.18119881934384247,0.003571279848392952,0.008561178001524698,3.0,2924.677883863449
57,2022-03-17,06:08:16.846282,1.0,100000.0,16.0,10.0,0.3,0.318,2.0,3.0,0.1695443300244309,0.004297539006012172,0.017833849300421607,3.0,4583.242172718048
58,2022-03-17,06:21:35.531361,1.0,100000.0,18.0,10.0,0.3,0.291,2.0,3.0,0.18330491106995728,0.002653362074053093,0.005531821743362278,3.0,6562.488368034363
59,2022-03-17,06:23:08.119578,1.0,100000.0,19.0,10.0,0.3,0.291,2.0,3.0,0.17139425393939425,0.003782145553812707,0.0060103238941629,3.0,10983.298470973969
60,2022-03-17,06:33:12.278214,1.0,100000.0,17.0,10.0,0.3,0.301,2.0,3.0,0.17875645396333933,0.003038363705124666,0.009314074462804483,3.0,2975.608823776245
61,2022-03-17,06:43:15.229314,1.0,100000.0,16.0,10.0,0.3,0.318,2.0,3.0,0.17035139662458232,0.004550109435295398,0.017444245710797075,3.0,2098.377715110779
62,2022-03-17,07:09:42.891091,1.0,100000.0,18.0,10.0,0.3,0.296,2.0,3.0,0.1712724515506055,0.004238100904991747,0.008491190746163455,3.0,2883.3773806095123
63,2022-03-17,07:10:54.303502,1.0,100000.0,20.0,10.0,0.3,0.271,2.0,3.0,0.19682743937552155,0.004183500928392009,0.0015462034222060413,3.0,61521.7345430851
64,2022-03-17,07:11:27.465757,1.0,100000.0,17.0,10.0,0.3,0.301,2.0,3.0,0.17992777788691774,0.00425098901383442,0.0089786168578439,3.0,2295.1853861808777
65,2022-03-17,08:52:14.918845,1.0,100000.0,17.0,10.0,0.3,0.301,2.0,3.0,0.1814801630064521,0.0033153328188336344,0.00849917365078769,3.0,6047.450883388519
66,2022-03-17,09:18:03.774173,1.0,100000.0,16.0,10.0,0.3,0.331,2.0,3.0,0.15126771543211254,0.0038607849157867684,0.03176714441860637,3.0,9284.45891904831
67,2022-03-17,10:00:30.571547,1.0,100000.0,19.0,10.0,0.3,0.291,2.0,3.0,0.1740282596286036,0.002593338881545402,0.00544848940277735,3.0,13042.44977068901
68,2022-03-17,10:05:12.265354,1.0,100000.0,18.0,10.0,0.3,0.296,2.0,3.0,0.17673390588926868,0.0027697414712413767,0.0070032589400718034,3.0,10529.37222957611
69,2022-03-17,10:54:51.891581,1.0,100000.0,18.0,10.0,0.3,0.296,2.0,3.0,0.17529461777094782,0.004205400505070324,0.007379479487090689,3.0,2979.6238803863525
70,2022-03-17,11:01:39.222836,1.0,100000.0,19.0,10.0,0.3,0.291,2.0,3.0,0.17471905100162594,0.0023370080978498222,0.005315716510064959,3.0,3668.6488609313965
71,2022-03-17,11:06:13.824242,1.0,100000.0,17.0,10.0,0.3,0.304,2.0,3.0,0.17684087018928699,0.0035616919075727744,0.009930661640767873,3.0,8033.913081169128
72,2022-03-17,11:13:42.503808,1.0,100000.0,16.0,10.0,0.3,0.331,2.0,3.0,0.15324215233979158,0.003765108006217476,0.029959576876884084,3.0,6938.724011659622
73,2022-03-17,11:40:49.922037,1.0,100000.0,18.0,10.0,0.3,0.298,2.0,3.0,0.17501876169736866,0.0034511900247282535,0.007472345665461598,3.0,2751.6893672943115
74,2022-03-17,11:45:00.914354,1.0,100000.0,16.0,10.0,0.3,0.331,2.0,3.0,0.15693680153532297,0.003090800962164389,0.026705245159244627,3.0,1878.397846698761
75,2022-03-17,11:50:52.115924,1.0,100000.0,17.0,10.0,0.3,0.304,2.0,3.0,0.17689861133972476,0.0020863184762434034,0.009950131607252838,3.0,2678.284809589386
76,2022-03-17,12:06:16.585792,1.0,100000.0,19.0,10.0,0.3,0.296,2.0,3.0,0.17123474876100914,0.002893743583957448,0.006086767688727329,3.0,3872.593129634857
77,2022-03-17,12:46:43.561069,1.0,100000.0,18.0,10.0,0.3,0.298,2.0,3.0,0.17285296212692752,0.0021138984579376426,0.008057977467604333,3.0,3953.627661705017
78,2022-03-17,12:59:18.497973,1.0,100000.0,17.0,10.0,0.3,0.304,2.0,3.0,0.1745548617690318,0.0030767891015373904,0.01071543384316347,3.0,4106.376171350479
79,2022-03-17,13:22:29.726051,1.0,100000.0,19.0,10.0,0.3,0.296,2.0,3.0,0.16651906340810796,0.004346462872551082,0.0072425359893866625,3.0,4573.137677907944
80,2022-03-17,13:45:25.129899,1.0,100000.0,18.0,10.0,0.3,0.298,2.0,3.0,0.17579036632006392,0.006501422448800632,0.0072552679982748,3.0,3521.311671972275
81,2022-03-17,13:49:34.367640,1.0,100000.0,17.0,10.0,0.3,0.306,2.0,3.0,0.17318065684169115,0.004295519239116177,0.011256440079715479,3.0,3010.9700887203217
82,2022-03-17,14:36:25.317536,1.0,100000.0,18.0,10.0,0.3,0.301,2.0,3.0,0.17160828981579462,0.0029597370858190294,0.008435043284548834,3.0,3055.8342118263245
83,2022-03-17,14:47:10.910944,1.0,100000.0,19.0,10.0,0.3,0.296,2.0,3.0,0.1647733355773487,0.004139672862977604,0.007737109868229248,3.0,5081.171462059021
84,2022-03-17,14:52:07.172690,1.0,100000.0,17.0,10.0,0.3,0.306,2.0,3.0,0.1733981974899823,0.004596291500370886,0.01118828795437043,3.0,3752.8033063411713
85,2022-03-17,15:36:43.369104,1.0,100000.0,18.0,10.0,0.3,0.301,2.0,3.0,0.1703371973643899,0.0042797556983849615,0.00884143922731088,3.0,3618.036625623703
86,2022-03-17,16:00:51.486817,1.0,100000.0,17.0,10.0,0.3,0.306,2.0,3.0,0.17172864976027064,0.002198612080579168,0.011811623397072061,3.0,4124.311872720718
87,2022-03-17,16:52:55.462546,1.0,100000.0,18.0,10.0,0.3,0.301,2.0,3.0,0.1704279646879668,0.00480877983647602,0.008785374523966789,3.0,4572.091084241867
88,2022-03-17,16:56:54.184250,1.0,100000.0,17.0,10.0,0.3,0.311,2.0,3.0,0.16770294025705829,0.004875703599626562,0.013543180505663586,3.0,3357.6235868930817
89,2022-03-17,17:45:06.181906,1.0,100000.0,19.0,10.0,0.3,0.298,2.0,3.0,0.16324390067987984,0.0028803841648168274,0.00820866685998896,3.0,10670.818901777267
90,2022-03-17,17:51:35.885881,1.0,100000.0,17.0,10.0,0.3,0.311,2.0,3.0,0.1656562824569815,0.003538910043154297,0.014475979290525572,3.0,3281.6997480392456
91,2022-03-17,18:34:33.224430,1.0,100000.0,18.0,10.0,0.3,0.304,2.0,3.0,0.16643373322184596,0.00496038508197306,0.010126190084781845,3.0,6093.295400857925
92,2022-03-17,18:41:24.703236,1.0,100000.0,17.0,10.0,0.3,0.311,2.0,3.0,0.16755480650085547,0.0023701286769060503,0.013615193216995235,3.0,2988.8152322769165
93,2022-03-17,18:52:13.532891,1.0,100000.0,19.0,10.0,0.3,0.298,2.0,3.0,0.1640261190833653,0.0036515994034749437,0.007954243236169743,3.0,4027.330142259598
94,2022-03-17,19:22:31.286571,1.0,100000.0,18.0,10.0,0.3,0.304,2.0,3.0,0.16621654592622354,0.005305620290692399,0.010246750104880843,3.0,2878.059676170349
95,2022-03-17,19:35:17.905028,1.0,100000.0,17.0,10.0,0.3,0.318,2.0,3.0,0.1554892109739345,0.004384462540700796,0.020433806128828235,3.0,3225.832629442215
96,2022-03-17,19:53:02.715775,1.0,100000.0,19.0,10.0,0.3,0.298,2.0,3.0,0.16102656793390646,0.00434029943398203,0.008907163367833749,3.0,3649.180076122284
97,2022-03-17,20:23:12.714156,1.0,100000.0,17.0,10.0,0.3,0.318,2.0,3.0,0.1580608816250358,0.005176992224084189,0.018758545479778194,3.0,2874.782096385956
98,2022-03-17,22:32:28.379395,1.0,100000.0,18.0,10.0,0.3,0.304,2.0,3.0,0.16596306932338292,0.005726823505574055,0.010308024756475888,3.0,11397.068529605865
99,2022-03-17,23:28:18.645821,1.0,100000.0,19.0,10.0,0.3,0.301,2.0,3.0,0.1639069525856282,0.002480281112756613,0.00801442625625035,3.0,12911.161065340042
100,2022-03-18,02:21:41.867273,1.0,100000.0,17.0,10.0,0.3,0.318,2.0,3.0,0.15789088184470473,0.003473272817327932,0.01886918298331637,3.0,21509.131291151047
101,2022-03-18,02:55:12.036024,1.0,100000.0,19.0,10.0,0.3,0.301,2.0,3.0,0.16025235941555815,0.004669862253791304,0.009196239934308757,3.0,12413.38115477562
102,2022-03-18,03:37:18.875096,1.0,100000.0,17.0,10.0,0.3,0.331,2.0,3.0,0.14492192804558407,0.0017831614133314683,0.029248190175210884,3.0,4532.343805074692
103,2022-03-18,05:32:26.354970,1.0,100000.0,19.0,10.0,0.3,0.301,2.0,3.0,0.16372295214111046,0.002047011682538628,0.008072936269695324,3.0,9434.308035612106
104,2022-03-18,06:15:20.728396,1.0,100000.0,18.0,10.0,0.3,0.306,2.0,3.0,0.16245397336191303,0.003871241181150013,0.011692927655456101,3.0,27767.847064733505
105,2022-03-18,06:25:38.597833,1.0,100000.0,17.0,10.0,0.3,0.331,2.0,3.0,0.1394592096917224,0.003556174712884116,0.03504031685331042,3.0,10099.708431720734
106,2022-03-18,08:06:58.610032,1.0,100000.0,19.0,10.0,0.3,0.304,2.0,3.0,0.15854471625097266,0.003914217234208173,0.009832942865962969,3.0,9267.025946617126
107,2022-03-18,08:37:33.449336,1.0,100000.0,18.0,10.0,0.3,0.306,2.0,3.0,0.16579087721153302,0.003913071927950258,0.010415705646939416,3.0,8532.706616163254
108,2022-03-18,08:39:39.616634,1.0,100000.0,17.0,10.0,0.3,0.331,2.0,3.0,0.1442375445026119,0.004384385718749904,0.030096692813026973,3.0,8041.014652490616
109,2022-03-18,08:55:24.930086,1.0,100000.0,20.0,10.0,0.3,0.271,2.0,3.0,0.19777745617164483,0.0027693261784512823,0.0014895029512930653,3.0,92670.6140127182
110,2022-03-18,09:21:32.237360,1.0,100000.0,19.0,10.0,0.3,0.304,2.0,3.0,0.1572927195714607,0.005300958464181978,0.010296841195411572,3.0,4473.612138748169
111,2022-03-18,09:31:40.928734,1.0,100000.0,18.0,10.0,0.3,0.306,2.0,3.0,0.16180068463784925,0.00377510917186007,0.011973029970490295,3.0,3247.463283777237
112,2022-03-18,10:21:09.422883,1.0,100000.0,18.0,10.0,0.3,0.311,2.0,3.0,0.15525291612768707,0.003889587096369093,0.015129898309407528,3.0,2963.454920530319
113,2022-03-18,10:26:32.144704,1.0,100000.0,19.0,10.0,0.3,0.304,2.0,3.0,0.15728641373505742,0.003889786126060428,0.010295883147080775,3.0,3899.902069568634
114,2022-03-18,10:38:16.136570,1.0,100000.0,20.0,10.0,0.3,0.271,2.0,3.0,0.19127242205242176,0.0037361999820078747,0.0019270319655583818,3.0,6171.202374458313
115,2022-03-18,11:09:06.259676,1.0,100000.0,18.0,10.0,0.3,0.311,2.0,3.0,0.15497991400548283,0.0045137107876993205,0.015270202680169829,3.0,2876.823747396469
116,2022-03-18,11:30:20.397456,1.0,100000.0,19.0,10.0,0.3,0.306,2.0,3.0,0.15599175168894897,0.002401027240680692,0.010801136771672229,3.0,3824.0234920978546
117,2022-03-18,11:57:07.522848,1.0,100000.0,18.0,10.0,0.3,0.311,2.0,3.0,0.1577872461085153,0.002617473169266475,0.0138427708345328,3.0,2881.2516436576843
118,2022-03-18,12:33:16.768960,1.0,100000.0,19.0,10.0,0.3,0.306,2.0,3.0,0.1502771122717146,0.0030331608489546445,0.013386141240202631,3.0,3776.368751525879
119,2022-03-18,12:43:37.262180,1.0,100000.0,20.0,10.0,0.3,0.284,2.0,3.0,0.1761715560835081,0.0032594665906211925,0.0035296509092160792,3.0,7517.146976470947
120,2022-03-18,12:45:59.717398,1.0,100000.0,18.0,10.0,0.3,0.318,2.0,3.0,0.14781296141752526,0.0035138859217681115,0.019715702335650273,3.0,2927.0642738342285
121,2022-03-18,13:36:51.821628,1.0,100000.0,19.0,10.0,0.3,0.306,2.0,3.0,0.1524993793627125,0.0033577373299340015,0.012298388987451338,3.0,3815.0247461795807
122,2022-03-18,13:39:31.317089,1.0,100000.0,18.0,10.0,0.3,0.318,2.0,3.0,0.14880034149615684,0.0037149106978058696,0.019051530587260748,3.0,3211.5972816944122
123,2022-03-18,14:33:05.774263,1.0,100000.0,18.0,10.0,0.3,0.318,2.0,3.0,0.147519745462523,0.0029230089095168064,0.019949401220936133,3.0,3214.454400539398
124,2022-03-18,14:38:11.344976,1.0,100000.0,20.0,10.0,0.3,0.284,2.0,3.0,0.1719843922856639,0.0074801919326279295,0.004171332429726014,3.0,6874.080337047577
125,2022-03-18,14:39:44.786822,1.0,100000.0,19.0,10.0,0.3,0.311,2.0,3.0,0.15075291552454456,0.004143496286500259,0.013213287782255074,3.0,3768.7258400917053
126,2022-03-18,15:21:24.152983,1.0,100000.0,18.0,10.0,0.3,0.331,2.0,3.0,0.13112986336477492,0.002489529006851798,0.03577927860377671,3.0,2893.6089112758636
127,2022-03-18,15:42:29.419148,1.0,100000.0,19.0,10.0,0.3,0.311,2.0,3.0,0.1499117242312842,0.005414991211895961,0.013590176966623615,3.0,3764.6300082206726
128,2022-03-18,16:11:57.348855,1.0,100000.0,20.0,10.0,0.3,0.284,2.0,3.0,0.17478738492410348,0.004832923864796852,0.003738035937914508,3.0,5626.00092291832
129,2022-03-18,16:13:37.362644,1.0,100000.0,18.0,10.0,0.3,0.331,2.0,3.0,0.13192024364425578,0.003458305755658989,0.03482052027710191,3.0,3133.20706987381
130,2022-03-18,16:45:10.417938,1.0,100000.0,19.0,10.0,0.3,0.311,2.0,3.0,0.1463271218788693,0.004330404288781171,0.015561048422118445,3.0,3760.9959774017334
131,2022-03-18,17:05:46.500119,1.0,100000.0,18.0,10.0,0.3,0.331,2.0,3.0,0.1338188368390981,0.003956046901043089,0.032562454822732394,3.0,3129.1351566314697
132,2022-03-18,17:35:32.741619,1.0,100000.0,20.0,10.0,0.3,0.291,2.0,3.0,0.16375940578731665,0.0024528795542756196,0.005793611178610895,3.0,5011.297206878662
133,2022-03-18,17:55:20.813744,1.0,100000.0,19.0,10.0,0.3,0.318,2.0,3.0,0.13786416423330092,0.00345958006620054,0.021426248728432278,3.0,4206.100069522858
134,2022-03-18,18:59:37.473388,1.0,100000.0,19.0,10.0,0.3,0.318,2.0,3.0,0.1398281340107616,0.0031675929022726215,0.01991574738213886,3.0,3856.65758728981
135,2022-03-18,19:07:06.234866,1.0,100000.0,20.0,10.0,0.3,0.291,2.0,3.0,0.16883004877638594,0.0034174210879725003,0.004758123105817994,3.0,5493.490927934647
136,2022-03-18,20:03:23.097836,1.0,100000.0,19.0,10.0,0.3,0.318,2.0,3.0,0.13729301336717178,0.0032522916098688287,0.02185151489583011,3.0,3825.622038602829
137,2022-03-18,21:06:53.275730,1.0,100000.0,20.0,10.0,0.3,0.291,2.0,3.0,0.16680116302865966,0.0045255238029639835,0.005139158318381563,3.0,7187.038152694702
138,2022-03-18,21:08:28.617586,1.0,100000.0,19.0,10.0,0.3,0.331,2.0,3.0,0.12610624626503864,0.003565088612394533,0.03334727670199725,3.0,3900.932147026062
139,2022-03-18,22:32:03.800150,1.0,100000.0,19.0,10.0,0.3,0.331,2.0,3.0,0.1275299448304004,0.003828787785214308,0.03164398919160855,3.0,5015.180215358734
140,2022-03-18,22:55:42.607242,1.0,100000.0,20.0,10.0,0.3,0.296,2.0,3.0,0.15854456102335257,0.0030757486317494654,0.007125258577632908,3.0,6525.008700847626
141,2022-03-19,00:19:50.334628,1.0,100000.0,20.0,10.0,0.3,0.296,2.0,3.0,0.15949055341869453,0.0032820862666290873,0.006875298205803045,3.0,5047.7104551792145
142,2022-03-19,00:50:29.968536,1.0,100000.0,19.0,10.0,0.3,0.331,2.0,3.0,0.1236408500205292,0.00667399374812714,0.036636223888609536,3.0,8306.144901514053
143,2022-03-19,01:43:14.763069,1.0,100000.0,20.0,10.0,0.3,0.296,2.0,3.0,0.15936310349116312,0.004503677983973519,0.006926408217839653,3.0,5004.417155265808
144,2022-03-19,03:09:07.320991,1.0,100000.0,20.0,10.0,0.3,0.298,2.0,3.0,0.15757756646543283,0.003966691021364562,0.007418120301177089,3.0,5147.458731889725
145,2022-03-19,04:44:24.448523,1.0,100000.0,20.0,10.0,0.3,0.298,2.0,3.0,0.15860556994544858,0.006156666315892407,0.007117569717252991,3.0,5717.104595184326
146,2022-03-19,06:19:52.787763,1.0,100000.0,20.0,10.0,0.3,0.298,2.0,3.0,0.1556520470464462,0.004998997136270224,0.008009011026498146,3.0,5728.336438894272
147,2022-03-19,07:50:23.554662,1.0,100000.0,20.0,10.0,0.3,0.301,2.0,3.0,0.15330014977181455,0.005106992734498843,0.00881936839143294,3.0,5425.9696829319
148,2022-03-19,09:18:12.075451,1.0,100000.0,20.0,10.0,0.3,0.301,2.0,3.0,0.1567710272363614,0.004889131500946965,0.007690197002912649,3.0,5268.4953417778015
149,2022-03-19,10:49:36.393963,1.0,100000.0,20.0,10.0,0.3,0.301,2.0,3.0,0.15015351706448496,0.0029426538611618713,0.009969995355028417,3.0,5484.31599855423
150,2022-03-19,12:18:11.384127,1.0,100000.0,20.0,10.0,0.3,0.304,2.0,3.0,0.14997878292476347,0.003972028327948376,0.010079985773616736,3.0,5309.751855373383
151,2022-03-19,13:45:52.981998,1.0,100000.0,20.0,10.0,0.3,0.304,2.0,3.0,0.14789623082590056,0.0038051711239603363,0.010930722268585893,3.0,5261.5807955265045
152,2022-03-19,15:15:11.688635,1.0,100000.0,20.0,10.0,0.3,0.304,2.0,3.0,0.1492194315972315,0.005541885060044103,0.010364689595528219,3.0,5358.677758693695
153,2022-03-19,16:44:29.807063,1.0,100000.0,20.0,10.0,0.3,0.306,2.0,3.0,0.14762092966281237,0.004338507318599293,0.011057508704415754,3.0,5353.2921369075775
154,2022-03-19,18:12:59.422756,1.0,100000.0,20.0,10.0,0.3,0.306,2.0,3.0,0.14918435889845127,0.003383223706566652,0.01041341121229312,3.0,5309.59702539444
155,2022-03-19,19:45:45.802333,1.0,100000.0,20.0,10.0,0.3,0.306,2.0,3.0,0.14440163559511618,0.00655001052502339,0.012557914435410968,3.0,5566.354783296585
156,2022-03-19,21:24:06.047570,1.0,100000.0,20.0,10.0,0.3,0.311,2.0,3.0,0.13933719503258998,0.002695609234562412,0.015340585432477443,3.0,5895.095827579498
157,2022-03-19,23:30:26.590322,1.0,100000.0,20.0,10.0,0.3,0.311,2.0,3.0,0.14049662104065966,0.003208675310745231,0.014698945412995351,3.0,7580.540461778641
158,2022-03-20,00:51:20.836245,1.0,100000.0,20.0,10.0,0.3,0.311,2.0,3.0,0.1375831041007871,0.002895467480067391,0.01646055215758562,3.0,4854.216507434845
